game_id,game_date,team_name,player_name,period,minutes_remaining,seconds_remaining,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,htm,vtm,shot_category,made_label
42500231,20260504,San Antonio Spurs,Devin Vassell,1,8,10,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,4,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Stephon Castle,1,7,35,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-230,80,1,1,SAS,MIN,Jump Shot,Made
42500231,20260504,San Antonio Spurs,Devin Vassell,1,7,6,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,10,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Stephon Castle,1,5,51,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-110,109,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500231,20260504,San Antonio Spurs,Devin Vassell,1,5,29,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-10,108,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Dylan Harper,1,5,25,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-89,242,1,1,SAS,MIN,Jump Shot,Made
42500231,20260504,San Antonio Spurs,Stephon Castle,1,4,44,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,2,1,1,SAS,MIN,Jump Shot,Made
42500231,20260504,San Antonio Spurs,Keldon Johnson,1,4,4,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,20,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Luke Kornet,1,4,2,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,SAS,MIN,Layup,Missed
42500231,20260504,San Antonio Spurs,Stephon Castle,1,3,26,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,73,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,De'Aaron Fox,1,2,45,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,235,63,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Dylan Harper,1,2,4,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,1,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Keldon Johnson,1,1,34,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,26,1,0,SAS,MIN,Layup,Missed
42500231,20260504,San Antonio Spurs,Dylan Harper,1,0,51,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,3,1,1,SAS,MIN,Dunk / Alley Oop,Made
42500231,20260504,San Antonio Spurs,Victor Wembanyama,1,0,35,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-2,267,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,De'Aaron Fox,1,0,4,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,9,105,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500231,20260504,San Antonio Spurs,De'Aaron Fox,2,11,42,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-134,218,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Dylan Harper,2,11,5,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-89,239,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Stephon Castle,2,9,49,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,10,1,1,SAS,MIN,Dunk / Alley Oop,Made
42500231,20260504,San Antonio Spurs,Julian Champagnie,2,9,21,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,201,158,1,1,SAS,MIN,Jump Shot,Made
42500231,20260504,San Antonio Spurs,Julian Champagnie,2,8,53,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-196,151,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500231,20260504,San Antonio Spurs,Devin Vassell,2,7,54,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-172,180,1,1,SAS,MIN,Jump Shot,Made
42500231,20260504,San Antonio Spurs,Stephon Castle,2,7,15,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,10,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Victor Wembanyama,2,6,56,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,91,247,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,De'Aaron Fox,2,5,19,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,125,227,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500231,20260504,San Antonio Spurs,Dylan Harper,2,5,15,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-225,99,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,De'Aaron Fox,2,5,8,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,78,27,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500231,20260504,San Antonio Spurs,Devin Vassell,2,4,45,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,87,162,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500231,20260504,San Antonio Spurs,Dylan Harper,2,4,24,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Dylan Harper,2,3,40,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,91,146,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500231,20260504,San Antonio Spurs,Keldon Johnson,2,3,21,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Victor Wembanyama,2,2,39,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,61,37,1,1,SAS,MIN,Jump Shot,Made
42500231,20260504,San Antonio Spurs,Keldon Johnson,2,2,17,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,5,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Victor Wembanyama,2,1,46,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,21,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Victor Wembanyama,2,1,10,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,188,194,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Victor Wembanyama,2,0,39,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-99,231,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Victor Wembanyama,3,11,43,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,10,1,1,SAS,MIN,Dunk / Alley Oop,Made
42500231,20260504,San Antonio Spurs,Victor Wembanyama,3,11,20,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,54,272,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Julian Champagnie,3,10,49,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,10,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Julian Champagnie,3,10,22,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-1,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Julian Champagnie,3,9,38,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,32,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Stephon Castle,3,9,22,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-1,96,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500231,20260504,San Antonio Spurs,Devin Vassell,3,8,24,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-75,86,1,1,SAS,MIN,Other,Made
42500231,20260504,San Antonio Spurs,De'Aaron Fox,3,7,31,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-62,7,1,1,SAS,MIN,Jump Shot,Made
42500231,20260504,San Antonio Spurs,De'Aaron Fox,3,7,2,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,174,193,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Dylan Harper,3,6,36,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,28,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Devin Vassell,3,5,40,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-154,16,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500231,20260504,San Antonio Spurs,Keldon Johnson,3,5,22,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,10,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Devin Vassell,3,4,16,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-222,131,1,1,SAS,MIN,Jump Shot,Made
42500231,20260504,San Antonio Spurs,Dylan Harper,3,3,38,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Keldon Johnson,3,1,57,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,48,248,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Keldon Johnson,3,1,42,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,0,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Dylan Harper,3,1,14,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,1,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Victor Wembanyama,3,0,30,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-11,270,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Keldon Johnson,3,0,0,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-37,37,1,1,SAS,MIN,Pull-Up / Step Back,Made
42500231,20260504,San Antonio Spurs,Julian Champagnie,4,11,15,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-214,141,1,1,SAS,MIN,Jump Shot,Made
42500231,20260504,San Antonio Spurs,Julian Champagnie,4,10,11,Jump Bank Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,7,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Harrison Barnes,4,10,8,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,De'Aaron Fox,4,9,36,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,5,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,De'Aaron Fox,4,9,8,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,11,110,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500231,20260504,San Antonio Spurs,Victor Wembanyama,4,8,46,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,195,155,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Stephon Castle,4,8,42,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-65,258,1,1,SAS,MIN,Jump Shot,Made
42500231,20260504,San Antonio Spurs,De'Aaron Fox,4,8,22,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,22,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Keldon Johnson,4,7,43,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,16,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Keldon Johnson,4,6,1,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,6,57,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,De'Aaron Fox,4,5,33,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,5,1,0,SAS,MIN,Layup,Missed
42500231,20260504,San Antonio Spurs,Dylan Harper,4,4,27,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,17,1,0,SAS,MIN,Layup,Missed
42500231,20260504,San Antonio Spurs,De'Aaron Fox,4,4,4,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Devin Vassell,4,3,31,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,120,227,1,1,SAS,MIN,Jump Shot,Made
42500231,20260504,San Antonio Spurs,De'Aaron Fox,4,3,1,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,12,1,0,SAS,MIN,Layup,Missed
42500231,20260504,San Antonio Spurs,Dylan Harper,4,2,35,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,13,1,0,SAS,MIN,Layup,Missed
42500231,20260504,San Antonio Spurs,Victor Wembanyama,4,2,33,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,SAS,MIN,Layup,Missed
42500231,20260504,San Antonio Spurs,De'Aaron Fox,4,2,2,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,12,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Devin Vassell,4,1,37,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,-3,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Julian Champagnie,4,1,34,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Victor Wembanyama,4,1,11,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,12,1,0,SAS,MIN,Layup,Missed
42500231,20260504,San Antonio Spurs,Victor Wembanyama,4,1,8,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,132,-3,1,0,SAS,MIN,Jump Shot,Missed
42500231,20260504,San Antonio Spurs,Julian Champagnie,4,1,7,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,SAS,MIN,Layup,Made
42500231,20260504,San Antonio Spurs,Victor Wembanyama,4,0,43,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,1,SAS,MIN,Dunk / Alley Oop,Made
42500231,20260504,San Antonio Spurs,Dylan Harper,4,0,30,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,12,1,1,SAS,MIN,Dunk / Alley Oop,Made
42500231,20260504,San Antonio Spurs,Julian Champagnie,4,0,0,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,165,205,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500232,20260506,San Antonio Spurs,De'Aaron Fox,1,11,47,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-39,61,1,0,SAS,MIN,Jump Shot,Missed
42500232,20260506,San Antonio Spurs,Julian Champagnie,1,11,18,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,213,125,1,0,SAS,MIN,Jump Shot,Missed
42500232,20260506,San Antonio Spurs,Julian Champagnie,1,10,36,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,186,173,1,0,SAS,MIN,Jump Shot,Missed
42500232,20260506,San Antonio Spurs,Victor Wembanyama,1,10,34,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,SAS,MIN,Dunk / Alley Oop,Made
42500232,20260506,San Antonio Spurs,Stephon Castle,1,10,3,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,5,1,0,SAS,MIN,Jump Shot,Missed
42500232,20260506,San Antonio Spurs,Victor Wembanyama,1,10,0,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,SAS,MIN,Layup,Made
42500232,20260506,San Antonio Spurs,De'Aaron Fox,1,9,25,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,55,25,1,1,SAS,MIN,Jump Shot,Made
42500232,20260506,San Antonio Spurs,Stephon Castle,1,9,1,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,10,1,0,SAS,MIN,Layup,Missed
42500232,20260506,San Antonio Spurs,De'Aaron Fox,1,8,22,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-26,37,1,1,SAS,MIN,Jump Shot,Made
42500232,20260506,San Antonio Spurs,Victor Wembanyama,1,7,53,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,9,1,1,SAS,MIN,Dunk / Alley Oop,Made
42500232,20260506,San Antonio Spurs,Stephon Castle,1,7,22,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,8,1,1,SAS,MIN,Dunk / Alley Oop,Made
42500232,20260506,San Antonio Spurs,Devin Vassell,1,6,9,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,6,1,0,SAS,MIN,Jump Shot,Missed
42500232,20260506,San Antonio Spurs,Victor Wembanyama,1,5,37,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-154,218,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500232,20260506,San Antonio Spurs,Devin Vassell,1,5,10,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,141,218,1,0,SAS,MIN,Jump Shot,Missed
42500232,20260506,San Antonio Spurs,Stephon Castle,1,4,47,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,31,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500232,20260506,San Antonio Spurs,Keldon Johnson,1,3,58,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,8,1,0,SAS,MIN,Layup,Missed
42500232,20260506,San Antonio Spurs,Keldon Johnson,1,3,26,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-12,250,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500232,20260506,San Antonio Spurs,Dylan Harper,1,2,54,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,11,59,1,1,SAS,MIN,Jump Shot,Made
42500232,20260506,San Antonio Spurs,De'Aaron Fox,1,2,8,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,64,1,0,SAS,MIN,Fadeaway,Missed
42500232,20260506,San Antonio Spurs,De'Aaron Fox,1,1,49,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,65,31,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500232,20260506,San Antonio Spurs,Dylan Harper,1,1,18,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,108,23,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500232,20260506,San Antonio Spurs,Luke Kornet,1,0,45,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,5,1,1,SAS,MIN,Dunk / Alley Oop,Made
42500232,20260506,San Antonio Spurs,De'Aaron Fox,1,0,7,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-174,187,1,1,SAS,MIN,Pull-Up / Step Back,Made
42500232,20260506,San Antonio Spurs,Victor Wembanyama,2,11,20,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-7,36,1,1,SAS,MIN,Hook Shot,Made
42500232,20260506,San Antonio Spurs,Keldon Johnson,2,10,57,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,3,1,0,SAS,MIN,Layup,Missed
42500232,20260506,San Antonio Spurs,Victor Wembanyama,2,10,34,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,6,1,0,SAS,MIN,Layup,Missed
42500232,20260506,San Antonio Spurs,Victor Wembanyama,2,10,32,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,SAS,MIN,Layup,Made
42500232,20260506,San Antonio Spurs,De'Aaron Fox,2,8,1,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,153,201,1,1,SAS,MIN,Pull-Up / Step Back,Made
42500232,20260506,San Antonio Spurs,Carter Bryant,2,7,17,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-154,200,1,0,SAS,MIN,Jump Shot,Missed
42500232,20260506,San Antonio Spurs,Carter Bryant,2,6,25,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,4,1,1,SAS,MIN,Dunk / Alley Oop,Made
42500232,20260506,San Antonio Spurs,Victor Wembanyama,2,5,52,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-137,226,1,1,SAS,MIN,Jump Shot,Made
42500232,20260506,San Antonio Spurs,Victor Wembanyama,2,5,26,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,96,101,1,0,SAS,MIN,Fadeaway,Missed
42500232,20260506,San Antonio Spurs,De'Aaron Fox,2,5,8,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,13,1,0,SAS,MIN,Layup,Missed
42500232,20260506,San Antonio Spurs,Keldon Johnson,2,4,59,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,SAS,MIN,Layup,Missed
42500232,20260506,San Antonio Spurs,Devin Vassell,2,4,22,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,64,87,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500232,20260506,San Antonio Spurs,Dylan Harper,2,4,6,Running Alley Oop Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,1,1,0,SAS,MIN,Dunk / Alley Oop,Missed
42500232,20260506,San Antonio Spurs,Dylan Harper,2,4,1,Driving Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,0,1,0,SAS,MIN,Dunk / Alley Oop,Missed
42500232,20260506,San Antonio Spurs,Keldon Johnson,2,3,41,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,11,1,1,SAS,MIN,Layup,Made
42500232,20260506,San Antonio Spurs,Stephon Castle,2,3,3,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,49,61,1,1,SAS,MIN,Pull-Up / Step Back,Made
42500232,20260506,San Antonio Spurs,Keldon Johnson,2,2,27,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,13,1,1,SAS,MIN,Layup,Made
42500232,20260506,San Antonio Spurs,Devin Vassell,2,2,6,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,142,208,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500232,20260506,San Antonio Spurs,Dylan Harper,2,2,5,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,SAS,MIN,Dunk / Alley Oop,Made
42500232,20260506,San Antonio Spurs,Stephon Castle,2,1,43,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,4,1,1,SAS,MIN,Dunk / Alley Oop,Made
42500232,20260506,San Antonio Spurs,Dylan Harper,2,1,9,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,134,216,1,1,SAS,MIN,Jump Shot,Made
42500232,20260506,San Antonio Spurs,Devin Vassell,2,0,24,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,4,1,1,SAS,MIN,Dunk / Alley Oop,Made
42500232,20260506,San Antonio Spurs,Devin Vassell,2,0,2,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,60,113,1,0,SAS,MIN,Pull-Up / Step Back,Missed
42500232,20260506,San Antonio Spurs,Victor Wembanyama,3,11,30,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,60,64,1,0,SAS,MIN,Jump Shot,Missed
42500232,20260506,San Antonio Spurs,Stephon Castle,3,11,6,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-157,212,1,0,SAS,MIN,Jump Shot,Missed
42500232,20260506,San Antonio Spurs,Stephon Castle,3,10,36,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,15,1,1,SAS,MIN,Layup,Made
42500232,20260506,San Antonio Spurs,Devin Vassell,3,10,19,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,12,1,0,SAS,MIN,Jump Shot,Missed
